product_barcode,product_name,replacement_rank,replacement_barcode,replacement_name,replacement_reason,price_difference,replacement_score
8906000000365,Act II Popcorn Mini 30g,3,8906000000376,Cornitos Popcorn Jumbo 30g,Same subcategory,-35.75,67.425
8906000000366,Sweet Lime 1kg,1,8906000000012,Pomegranate 1kg,Same subcategory,5.2,86.48
8906000000366,Sweet Lime 1kg,2,8906000000087,Pomegranate 1kg,Same subcategory,21.95,76.805
8906000000366,Sweet Lime 1kg,3,8906000000044,Apple 1kg,Same subcategory,70.56,63.943999999999996
8906000000367,Pachranga Pickles Lite 200g,1,8906000000187,Nilon's Pickles Original 1kg,Same subcategory,22.8,84.72
8906000000367,Pachranga Pickles Lite 200g,2,8906000000051,Priya Pickles Jumbo 200g,Same subcategory,-49.2,74.08
8906000000367,Pachranga Pickles Lite 200g,3,8906000000262,Pachranga Pickles Regular 1kg,Same subcategory,-74.15,63.585
8906000000368,Cinthol Talcum Powder Classic 100g,1,8906000000164,Cinthol Talcum Powder Regular 300g,Same subcategory,-2.7,86.73
8906000000368,Cinthol Talcum Powder Classic 100g,2,8906000000489,Ponds Talcum Powder Mini 300g,Same subcategory,-6.16,78.384
8906000000368,Cinthol Talcum Powder Classic 100g,3,8906000000406,Navratna Talcum Powder Lite 100g,Same subcategory,-14.8,69.52
8906000000369,Ponds Face Wash Family Pack 150g,1,8906000000181,Nivea Face Wash Mini 150g,Same subcategory,1.94,86.806
8906000000369,Ponds Face Wash Family Pack 150g,2,8906000000141,Clean & Clear Face Wash Value Pack 100g,Same subcategory,-10.46,77.954
8906000000369,Ponds Face Wash Family Pack 150g,3,8906000000229,Himalaya Face Wash Value Pack 50g,Same subcategory,10.69,69.931
8906000000370,Dinshaw's Milk Lite 500ml,1,8906000000117,Dinshaw's Milk Original 1L,Same subcategory,-0.48,86.952
8906000000370,Dinshaw's Milk Lite 500ml,2,8906000000065,Mother Dairy Milk Mini 1L,Same subcategory,1.3,78.87
8906000000370,Dinshaw's Milk Lite 500ml,3,8906000000270,Dinshaw's Milk Family Pack 1L,Same subcategory,2.2,70.78
8906000000371,Dove Conditioner Family Pack 80ml,1,8906000000391,L'Oreal Conditioner Premium 175ml,Same subcategory,0.0,87.0
8906000000371,Dove Conditioner Family Pack 80ml,2,8906000000335,Tresemme Conditioner Fresh 175ml,Same subcategory,16.6,77.34
8906000000371,Dove Conditioner Family Pack 80ml,3,8906000000330,Dove Conditioner Mini 175ml,Same subcategory,17.4,69.26
8906000000372,Continental Coffee Mini 200g,1,8906000000419,Nescafe Coffee Mini 50g,Same subcategory,-113.35,75.66499999999999
8906000000372,Continental Coffee Mini 200g,2,8906000000296,Nescafe Coffee Fresh 50g,Same subcategory,-215.95,57.405
8906000000372,Continental Coffee Mini 200g,3,8906000000020,Continental Coffee Lite 100g,Same subcategory,-217.73,55
8906000000373,Local Mill Poha Jumbo 1kg,1,8906000000359,Organic Tattva Poha Classic 1kg,Same subcategory,70.5,79.95
8906000000373,Local Mill Poha Jumbo 1kg,2,8906000000302,Tata Sampann Poha Mini 500g,Same subcategory,73.55,71.645
8906000000373,Local Mill Poha Jumbo 1kg,3,8906000000161,Organic Tattva Poha Family Pack 500g,Same subcategory,84.94,62.506
8906000000374,Fortune Rice Value Pack 10kg,1,8906000000150,Kohinoor Rice Classic 10kg,Same subcategory,-42.91,82.709
8906000000374,Fortune Rice Value Pack 10kg,2,8906000000151,India Gate Rice Premium 10kg,Same subcategory,155.31,63.469
8906000000374,Fortune Rice Value Pack 10kg,3,8906000000222,Kohinoor Rice Regular 1kg,Same subcategory,585.99,55
8906000000375,Oreo Cream Biscuits Original 100g,1,8906000000217,Bourbon Cream Biscuits Classic 100g,Same subcategory,0.0,87.0
8906000000375,Oreo Cream Biscuits Original 100g,2,8906000000131,Oreo Cream Biscuits Fresh 150g,Same subcategory,0.22,78.978
8906000000375,Oreo Cream Biscuits Original 100g,3,8906000000071,Hide & Seek Cream Biscuits Premium 150g,Same subcategory,-0.6,70.94
8906000000376,Cornitos Popcorn Jumbo 30g,1,8906000000242,4700BC Popcorn Value Pack 70g,Same subcategory,34.05,83.595
8906000000376,Cornitos Popcorn Jumbo 30g,2,8906000000365,Act II Popcorn Mini 30g,Same subcategory,35.75,75.425
8906000000376,Cornitos Popcorn Jumbo 30g,3,8906000000269,Cornitos Popcorn Jumbo 30g,Same subcategory,43.2,66.68
8906000000377,Listerine Mouthwash Family Pack 250ml,1,8906000000426,Closeup Mouthwash Jumbo 250ml,Same subcategory,11.9,85.81
8906000000377,Listerine Mouthwash Family Pack 250ml,2,8906000000404,Closeup Mouthwash Lite 250ml,Same subcategory,45.4,74.46
8906000000377,Listerine Mouthwash Family Pack 250ml,3,8906000000095,Listerine Mouthwash Family Pack 250ml,Same subcategory,-49.1,66.09
8906000000378,L'Oreal Conditioner Jumbo 175ml,1,8906000000139,Dove Conditioner Original 340ml,Same subcategory,3.9,86.61
8906000000378,L'Oreal Conditioner Jumbo 175ml,2,8906000000347,Dove Conditioner Value Pack 175ml,Same subcategory,8.4,78.16
8906000000378,L'Oreal Conditioner Jumbo 175ml,3,8906000000264,Dove Conditioner Lite 340ml,Same subcategory,-18.0,69.2
8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,1,8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,Same subcategory,12.74,85.726
8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,2,8906000000405,Cello Kitchen Tools Value Pack 2pc,Same subcategory,-14.7,77.53
8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,3,8906000000492,Prestige Kitchen Tools Mini 2pc,Same subcategory,-20.73,68.92699999999999
8906000000380,Saffola Honey Classic 500g,1,8906000000271,Patanjali Honey Premium 500g,Same subcategory,-20.65,84.935
8906000000380,Saffola Honey Classic 500g,2,8906000000304,Saffola Honey Lite 500g,Same subcategory,-46.0,74.4
8906000000380,Saffola Honey Classic 500g,3,8906000000457,Patanjali Honey Mini 500g,Same subcategory,-63.81,64.619
8906000000381,Mint 1 bunch,1,8906000000267,Spring Onion 1 bunch,Same subcategory,0.0,87.0
8906000000381,Mint 1 bunch,2,8906000000202,Spinach 1 bunch,Same subcategory,2.31,78.769
8906000000381,Mint 1 bunch,3,8906000000024,Spring Onion 1 bunch,Same subcategory,-6.95,70.305
8906000000382,Ponds Face Wash Fresh 150g,1,8906000000481,Garnier Face Wash Regular 150g,Same subcategory,-8.45,86.155
8906000000382,Ponds Face Wash Fresh 150g,2,8906000000399,Garnier Face Wash Lite 50g,Same subcategory,-13.1,77.69
8906000000382,Ponds Face Wash Fresh 150g,3,8906000000098,Nivea Face Wash Family Pack 100g,Same subcategory,20.2,68.98
8906000000383,Gowardhan Butter Lite 100g,1,8906000000360,Amul Butter Classic 500g,Same subcategory,6.22,86.378
8906000000383,Gowardhan Butter Lite 100g,2,8906000000091,Amul Butter Family Pack 100g,Same subcategory,-28.7,76.13
8906000000383,Gowardhan Butter Lite 100g,3,8906000000500,Britannia Butter Fresh 500g,Same subcategory,31.87,67.813
8906000000384,Bourbon Cream Biscuits Mini 150g,1,8906000000454,Hide & Seek Cream Biscuits Family Pack 100g,Same subcategory,0.97,86.903
8906000000384,Bourbon Cream Biscuits Mini 150g,2,8906000000209,Oreo Cream Biscuits Family Pack 100g,Same subcategory,3.22,78.678
8906000000384,Bourbon Cream Biscuits Mini 150g,3,8906000000131,Oreo Cream Biscuits Fresh 150g,Same subcategory,-7.01,70.299
8906000000385,Dove Shampoo Lite 650ml,1,8906000000034,Dove Shampoo Regular 650ml,Same subcategory,-29.55,84.045
8906000000385,Dove Shampoo Lite 650ml,2,8906000000400,Pantene Shampoo Regular 80ml,Same subcategory,47.55,74.245
8906000000385,Dove Shampoo Lite 650ml,3,8906000000072,Pantene Shampoo Classic 340ml,Same subcategory,50.85,65.91499999999999
8906000000386,Colgate Mouthwash Premium 250ml,1,8906000000231,Colgate Mouthwash Classic 250ml,Same subcategory,-6.1,86.39
8906000000386,Colgate Mouthwash Premium 250ml,2,8906000000196,Closeup Mouthwash Regular 250ml,Same subcategory,-12.0,77.8
8906000000386,Colgate Mouthwash Premium 250ml,3,8906000000149,Listerine Mouthwash Classic 250ml,Same subcategory,25.84,68.416
8906000000387,Apsara Stationery Classic 1pc,1,8906000000076,Apsara Stationery Mini 10pc,Same subcategory,33.3,83.67
8906000000387,Apsara Stationery Classic 1pc,2,8906000000172,Camlin Stationery Jumbo 1pc,Same subcategory,-70.49,71.951
8906000000387,Apsara Stationery Classic 1pc,3,8906000000456,Nataraj Stationery Value Pack 10pc,Same subcategory,-79.14,63.086
8906000000388,Tide Detergent Classic 2kg,1,8906000000096,Tide Detergent Lite 2kg,Same subcategory,7.6,86.24
8906000000388,Tide Detergent Classic 2kg,2,8906000000460,Tide Detergent Original 4kg,Same subcategory,-34.0,75.6
8906000000388,Tide Detergent Classic 2kg,3,8906000000398,Rin Detergent Classic 1kg,Same subcategory,62.37,64.763
8906000000389,Beans 1kg,1,8906000000225,Onion 1kg,Same subcategory,2.1,86.79
8906000000389,Beans 1kg,2,8906000000127,Potato 1kg,Same subcategory,-17.0,77.3
8906000000389,Beans 1kg,3,8906000000190,Onion 1kg,Same subcategory,19.16,69.084
8906000000390,Sanifresh Toilet Cleaner Jumbo 1L,1,8906000000031,Harpic Toilet Cleaner Classic 500ml,Same subcategory,-35.45,83.455
8906000000390,Sanifresh Toilet Cleaner Jumbo 1L,2,8906000000194,Domex Toilet Cleaner Premium 500ml,Same subcategory,43.65,74.635
8906000000390,Sanifresh Toilet Cleaner Jumbo 1L,3,8906000000316,Harpic Toilet Cleaner Value Pack 1L,Same subcategory,-44.35,66.565
8906000000391,L'Oreal Conditioner Premium 175ml,1,8906000000371,Dove Conditioner Family Pack 80ml,Same subcategory,0.0,87.0
8906000000391,L'Oreal Conditioner Premium 175ml,2,8906000000335,Tresemme Conditioner Fresh 175ml,Same subcategory,16.6,77.34
8906000000391,L'Oreal Conditioner Premium 175ml,3,8906000000330,Dove Conditioner Mini 175ml,Same subcategory,17.4,69.26
8906000000392,Parachute Hair Oil Value Pack 100ml,1,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Same subcategory,-8.4,86.16
8906000000392,Parachute Hair Oil Value Pack 100ml,2,8906000000396,Dabur Amla Hair Oil Regular 500ml,Same subcategory,12.99,77.70100000000001
8906000000392,Parachute Hair Oil Value Pack 100ml,3,8906000000116,Navratna Hair Oil Mini 100ml,Same subcategory,21.34,68.866
8906000000393,Gowardhan Ghee Value Pack 500ml,1,8906000000182,Gowardhan Ghee Mini 500ml,Same subcategory,-6.16,86.384
8906000000393,Gowardhan Ghee Value Pack 500ml,2,8906000000449,Gowardhan Ghee Classic 1L,Same subcategory,30.8,75.92
8906000000393,Gowardhan Ghee Value Pack 500ml,3,8906000000088,Mother Dairy Ghee Original 500ml,Same subcategory,51.89,65.81099999999999
8906000000394,Domex Toilet Cleaner Value Pack 1L,1,8906000000200,Domex Toilet Cleaner Mini 500ml,Same subcategory,1.29,86.871
8906000000394,Domex Toilet Cleaner Value Pack 1L,2,8906000000194,Domex Toilet Cleaner Premium 500ml,Same subcategory,-2.43,78.757
8906000000394,Domex Toilet Cleaner Value Pack 1L,3,8906000000109,Sanifresh Toilet Cleaner Regular 500ml,Same subcategory,9.32,70.068
8906000000395,Amul Milk Lite 500ml,1,8906000000223,Mother Dairy Milk Mini 500ml,Same subcategory,-1.9,86.81
8906000000395,Amul Milk Lite 500ml,2,8906000000338,Gowardhan Milk Original 1L,Same subcategory,4.75,78.525
8906000000395,Amul Milk Lite 500ml,3,8906000000221,Gowardhan Milk Premium 1L,Same subcategory,-12.35,69.765
8906000000396,Dabur Amla Hair Oil Regular 500ml,1,8906000000116,Navratna Hair Oil Mini 100ml,Same subcategory,8.35,86.16499999999999
8906000000396,Dabur Amla Hair Oil Regular 500ml,2,8906000000392,Parachute Hair Oil Value Pack 100ml,Same subcategory,-12.99,77.70100000000001
8906000000396,Dabur Amla Hair Oil Regular 500ml,3,8906000000268,Bajaj Almond Drops Hair Oil Fresh 500ml,Same subcategory,-21.39,68.861
8906000000397,Weikfield Pasta Premium 500g,1,8906000000241,Del Monte Pasta Premium 500g,Same subcategory,4.93,86.507
8906000000397,Weikfield Pasta Premium 500g,2,8906000000307,Maggi Pasta Original 500g,Same subcategory,49.95,74.005
8906000000397,Weikfield Pasta Premium 500g,3,8906000000446,Maggi Pasta Original 200g,Same subcategory,78.95,63.105
8906000000398,Rin Detergent Classic 1kg,1,8906000000096,Tide Detergent Lite 2kg,Same subcategory,-54.77,81.523
8906000000398,Rin Detergent Classic 1kg,2,8906000000388,Tide Detergent Classic 2kg,Same subcategory,-62.37,72.763
8906000000398,Rin Detergent Classic 1kg,3,8906000000460,Tide Detergent Original 4kg,Same subcategory,-96.37,61.363
8906000000399,Garnier Face Wash Lite 50g,1,8906000000481,Garnier Face Wash Regular 150g,Same subcategory,4.65,86.535
8906000000399,Garnier Face Wash Lite 50g,2,8906000000382,Ponds Face Wash Fresh 150g,Same subcategory,13.1,77.69
8906000000399,Garnier Face Wash Lite 50g,3,8906000000229,Himalaya Face Wash Value Pack 50g,Same subcategory,-18.0,69.2
8906000000400,Pantene Shampoo Regular 80ml,1,8906000000072,Pantene Shampoo Classic 340ml,Same subcategory,3.3,86.67
8906000000400,Pantene Shampoo Regular 80ml,2,8906000000385,Dove Shampoo Lite 650ml,Same subcategory,-47.55,74.245
8906000000400,Pantene Shampoo Regular 80ml,3,8906000000034,Dove Shampoo Regular 650ml,Same subcategory,-77.1,63.29
8906000000401,Milton Kitchen Tools Regular 2pc,1,8906000000188,Scotch-Brite Kitchen Tools Jumbo 2pc,Same subcategory,-62.7,80.73
8906000000401,Milton Kitchen Tools Regular 2pc,2,8906000000492,Prestige Kitchen Tools Mini 2pc,Same subcategory,102.37,68.763
8906000000401,Milton Kitchen Tools Regular 2pc,3,8906000000405,Cello Kitchen Tools Value Pack 2pc,Same subcategory,108.4,60.16
8906000000402,Kissan Jam Family Pack 200g,1,8906000000212,Mapro Jam Jumbo 500g,Same subcategory,2.26,86.774
8906000000402,Kissan Jam Family Pack 200g,2,8906000000199,Tops Jam Value Pack 500g,Same subcategory,-16.99,77.301
8906000000402,Kissan Jam Family Pack 200g,3,8906000000473,Tops Jam Regular 200g,Same subcategory,-50.24,65.976
8906000000403,Madhur Sugar Lite 5kg,1,8906000000099,Dhampur Sugar Family Pack 1kg,Same subcategory,6.58,86.342
8906000000403,Madhur Sugar Lite 5kg,2,8906000000420,Dhampur Sugar Value Pack 5kg,Same subcategory,-21.39,76.861
8906000000403,Madhur Sugar Lite 5kg,3,8906000000170,Dhampur Sugar Value Pack 5kg,Same subcategory,-28.1,68.19
8906000000404,Closeup Mouthwash Lite 250ml,1,8906000000426,Closeup Mouthwash Jumbo 250ml,Same subcategory,-33.5,83.65
8906000000404,Closeup Mouthwash Lite 250ml,2,8906000000377,Listerine Mouthwash Family Pack 250ml,Same subcategory,-45.4,74.46
8906000000404,Closeup Mouthwash Lite 250ml,3,8906000000095,Listerine Mouthwash Family Pack 250ml,Same subcategory,-94.5,61.55
8906000000405,Cello Kitchen Tools Value Pack 2pc,1,8906000000492,Prestige Kitchen Tools Mini 2pc,Same subcategory,-6.03,86.397
8906000000405,Cello Kitchen Tools Value Pack 2pc,2,8906000000379,Scotch-Brite Kitchen Tools Value Pack 2pc,Same subcategory,14.7,77.53
8906000000405,Cello Kitchen Tools Value Pack 2pc,3,8906000000442,Scotch-Brite Kitchen Tools Family Pack 2pc,Same subcategory,27.44,68.256
8906000000406,Navratna Talcum Powder Lite 100g,1,8906000000489,Ponds Talcum Powder Mini 300g,Same subcategory,8.64,86.136
8906000000406,Navratna Talcum Powder Lite 100g,2,8906000000164,Cinthol Talcum Powder Regular 300g,Same subcategory,12.1,77.79
8906000000406,Navratna Talcum Powder Lite 100g,3,8906000000368,Cinthol Talcum Powder Classic 100g,Same subcategory,14.8,69.52
8906000000407,Surf Excel Detergent Premium 2kg,1,8906000000054,Tide Detergent Family Pack 2kg,Same subcategory,-42.45,82.755
8906000000407,Surf Excel Detergent Premium 2kg,2,8906000000486,Surf Excel Detergent Jumbo 2kg,Same subcategory,-48.3,74.17
8906000000407,Surf Excel Detergent Premium 2kg,3,8906000000305,Rin Detergent Premium 2kg,Same subcategory,-53.75,65.625
8906000000408,Aquafina Water Family Pack 2L,1,8906000000294,Bisleri Water Mini 500ml,Same subcategory,-0.6,86.94
8906000000408,Aquafina Water Family Pack 2L,2,8906000000003,Bailey Water Lite 1L,Same subcategory,0.77,78.923
8906000000408,Aquafina Water Family Pack 2L,3,8906000000016,Aquafina Water Family Pack 500ml,Same subcategory,-1.6,70.84
8906000000409,Local Mill Suji Value Pack 500g,1,8906000000239,Rajdhani Suji Premium 500g,Same subcategory,1.75,86.825
8906000000409,Local Mill Suji Value Pack 500g,2,8906000000042,Rajdhani Suji Jumbo 1kg,Same subcategory,3.95,78.605
8906000000409,Local Mill Suji Value Pack 500g,3,8906000000309,Rajdhani Suji Fresh 1kg,Same subcategory,-26.0,68.4
8906000000410,Whisper Sanitary Care Premium 15pc,1,8906000000300,Stayfree Sanitary Care Original 15pc,Same subcategory,-8.56,86.144
8906000000410,Whisper Sanitary Care Premium 15pc,2,8906000000049,Sofy Sanitary Care Jumbo 30pc,Same subcategory,-19.0,77.1
8906000000410,Whisper Sanitary Care Premium 15pc,3,8906000000015,Sofy Sanitary Care Premium 30pc,Same subcategory,31.0,67.9
8906000000411,Wagh Bakri Tea Jumbo 1kg,1,8906000000266,Society Tea Family Pack 1kg,Same subcategory,-69.1,80.09
8906000000411,Wagh Bakri Tea Jumbo 1kg,2,8906000000348,Society Tea Premium 1kg,Same subcategory,-113.4,67.66
8906000000411,Wagh Bakri Tea Jumbo 1kg,3,8906000000214,Tata Tea Tea Regular 500g,Same subcategory,-185.0,55
8906000000412,Parle Small Snacks Regular 100g,1,8906000000448,Haldiram Small Snacks Fresh 50g,Same subcategory,-40.34,82.966
8906000000412,Parle Small Snacks Regular 100g,2,8906000000415,Parle Small Snacks Original 50g,Same subcategory,-46.0,74.4
8906000000412,Parle Small Snacks Regular 100g,3,8906000000352,Parle Small Snacks Family Pack 50g,Same subcategory,46.52,66.348
8906000000413,Too Yumm Chips Family Pack 150g,1,8906000000424,Too Yumm Chips Classic 90g,Same subcategory,1.71,86.829
8906000000413,Too Yumm Chips Family Pack 150g,2,8906000000433,Kurkure Chips Regular 52g,Same subcategory,-3.01,78.699
8906000000413,Too Yumm Chips Family Pack 150g,3,8906000000465,Lay's Chips Regular 52g,Same subcategory,6.91,70.309
8906000000414,4700BC Popcorn Family Pack 70g,1,8906000000253,Act II Popcorn Jumbo 30g,Same subcategory,-74.4,79.56
8906000000414,4700BC Popcorn Family Pack 70g,2,8906000000256,Act II Popcorn Value Pack 30g,Same subcategory,-138.8,65.12
8906000000414,4700BC Popcorn Family Pack 70g,3,8906000000269,Cornitos Popcorn Jumbo 30g,Same subcategory,-172.2,55
8906000000415,Parle Small Snacks Original 50g,1,8906000000014,Parle Small Snacks Jumbo 50g,Same subcategory,-1.8,86.82
8906000000415,Parle Small Snacks Original 50g,2,8906000000448,Haldiram Small Snacks Fresh 50g,Same subcategory,5.66,78.434
8906000000415,Parle Small Snacks Original 50g,3,8906000000085,Balaji Small Snacks Family Pack 50g,Same subcategory,-6.1,70.39
8906000000416,Amul Cheese Premium 200g,1,8906000000036,Amul Cheese Family Pack 400g,Same subcategory,-14.9,85.51
8906000000416,Amul Cheese Premium 200g,2,8906000000165,Go Cheese Classic 200g,Same subcategory,-19.8,77.02
8906000000416,Amul Cheese Premium 200g,3,8906000000073,Amul Cheese Mini 200g,Same subcategory,51.45,65.855
8906000000417,Vim Dishwash Lite 750ml,1,8906000000276,Vim Dishwash Premium 250g,Same subcategory,-6.34,86.366
8906000000417,Vim Dishwash Lite 750ml,2,8906000000290,Pril Dishwash Mini 750ml,Same subcategory,-24.75,76.525
8906000000417,Vim Dishwash Lite 750ml,3,8906000000106,Vim Dishwash Mini 750ml,Same subcategory,-57.75,65.225
8906000000418,Bagrry's Cereal Family Pack 1kg,1,8906000000220,Kellogg's Cereal Regular 1kg,Same subcategory,-35.91,83.409
8906000000418,Bagrry's Cereal Family Pack 1kg,2,8906000000311,Bagrry's Cereal Premium 1kg,Same subcategory,56.49,73.351
8906000000418,Bagrry's Cereal Family Pack 1kg,3,8906000000197,Soulfull Cereal Family Pack 250g,Same subcategory,60.8,64.92
8906000000419,Nescafe Coffee Mini 50g,1,8906000000296,Nescafe Coffee Fresh 50g,Same subcategory,-102.6,76.74000000000001
8906000000419,Nescafe Coffee Mini 50g,2,8906000000020,Continental Coffee Lite 100g,Same subcategory,-104.38,68.562
8906000000419,Nescafe Coffee Mini 50g,3,8906000000372,Continental Coffee Mini 200g,Same subcategory,113.35,59.665
8906000000420,Dhampur Sugar Value Pack 5kg,1,8906000000170,Dhampur Sugar Value Pack 5kg,Same subcategory,-6.71,86.329
8906000000420,Dhampur Sugar Value Pack 5kg,2,8906000000346,Madhur Sugar Classic 5kg,Same subcategory,-19.91,77.009
8906000000420,Dhampur Sugar Value Pack 5kg,3,8906000000403,Madhur Sugar Lite 5kg,Same subcategory,21.39,68.861
8906000000421,Listerine Mouthwash Original 250ml,1,8906000000491,Listerine Mouthwash Original 250ml,Same subcategory,9.5,86.05
8906000000421,Listerine Mouthwash Original 250ml,2,8906000000328,Listerine Mouthwash Lite 250ml,Same subcategory,-26.55,76.345
8906000000421,Listerine Mouthwash Original 250ml,3,8906000000149,Listerine Mouthwash Classic 250ml,Same subcategory,-30.41,67.959
8906000000422,Amul Paneer Original 200g,1,8906000000062,Mother Dairy Paneer Value Pack 500g,Same subcategory,1.4,86.86
8906000000422,Amul Paneer Original 200g,2,8906000000007,Amul Paneer Lite 200g,Same subcategory,39.2,75.08
8906000000422,Amul Paneer Original 200g,3,8906000000452,Mother Dairy Paneer Fresh 500g,Same subcategory,83.3,62.67
8906000000423,Ponds Talcum Powder Value Pack 100g,1,8906000000297,Cinthol Talcum Powder Fresh 300g,Same subcategory,-25.6,84.44
8906000000423,Ponds Talcum Powder Value Pack 100g,2,8906000000230,Navratna Talcum Powder Regular 300g,Same subcategory,-137.75,65.225
8906000000423,Ponds Talcum Powder Value Pack 100g,3,8906000000368,Cinthol Talcum Powder Classic 100g,Same subcategory,-166.4,55
8906000000424,Too Yumm Chips Classic 90g,1,8906000000413,Too Yumm Chips Family Pack 150g,Same subcategory,-1.71,86.829
8906000000424,Too Yumm Chips Classic 90g,2,8906000000433,Kurkure Chips Regular 52g,Same subcategory,-4.72,78.528
8906000000424,Too Yumm Chips Classic 90g,3,8906000000465,Lay's Chips Regular 52g,Same subcategory,5.2,70.48
8906000000425,Bisk Farm Cookies Regular 75g,1,8906000000002,Sunfeast Dark Fantasy Cookies Family Pack 120g,Same subcategory,0.0,87.0
8906000000425,Bisk Farm Cookies Regular 75g,2,8906000000160,Bisk Farm Cookies Family Pack 200g,Same subcategory,3.33,78.667
8906000000425,Bisk Farm Cookies Regular 75g,3,8906000000439,Unibic Cookies Premium 75g,Same subcategory,22.9,68.71
8906000000426,Closeup Mouthwash Jumbo 250ml,1,8906000000377,Listerine Mouthwash Family Pack 250ml,Same subcategory,-11.9,85.81
8906000000426,Closeup Mouthwash Jumbo 250ml,2,8906000000404,Closeup Mouthwash Lite 250ml,Same subcategory,33.5,75.65
8906000000426,Closeup Mouthwash Jumbo 250ml,3,8906000000095,Listerine Mouthwash Family Pack 250ml,Same subcategory,-61.0,64.9
8906000000427,Parle-G Glucose Biscuits Value Pack 150g,1,8906000000478,Britannia Tiger Glucose Biscuits Regular 80g,Same subcategory,-4.1,86.59
8906000000427,Parle-G Glucose Biscuits Value Pack 150g,2,8906000000323,Sunfeast Glucose Glucose Biscuits Original 250g,Same subcategory,8.25,78.175
8906000000427,Parle-G Glucose Biscuits Value Pack 150g,3,8906000000146,Britannia Tiger Glucose Biscuits Premium 250g,Same subcategory,17.75,69.225
8906000000428,Dove Body Wash Mini 250ml,1,8906000000032,Pears Body Wash Regular 500ml,Same subcategory,-26.43,84.357
8906000000428,Dove Body Wash Mini 250ml,2,8906000000295,Nivea Body Wash Lite 500ml,Same subcategory,29.67,76.033
8906000000428,Dove Body Wash Mini 250ml,3,8906000000111,Nivea Body Wash Original 250ml,Same subcategory,-94.09,61.591
8906000000429,Eveready Batteries Original 4pc,1,8906000000283,Eveready Batteries Lite 2pc,Same subcategory,-7.24,86.276
8906000000429,Eveready Batteries Original 4pc,2,8906000000083,Eveready Batteries Family Pack 4pc,Same subcategory,36.25,75.375
8906000000429,Eveready Batteries Original 4pc,3,8906000000344,Eveready Batteries Regular 4pc,Same subcategory,-43.6,66.64
8906000000430,Sunsilk Shampoo Classic 180ml,1,8906000000216,Clinic Plus Shampoo Jumbo 340ml,Same subcategory,67.87,80.213
8906000000430,Sunsilk Shampoo Classic 180ml,2,8906000000273,Clinic Plus Shampoo Family Pack 340ml,Same subcategory,72.72,71.728
8906000000430,Sunsilk Shampoo Classic 180ml,3,8906000000072,Pantene Shampoo Classic 340ml,Same subcategory,-201.33,55
8906000000431,Knorr Soup Regular 45g,1,8906000000118,Knorr Soup Lite 100g,Same subcategory,20.9,84.91
8906000000431,Knorr Soup Regular 45g,2,8906000000474,Knorr Soup Lite 100g,Same subcategory,-29.61,76.039
8906000000431,Knorr Soup Regular 45g,3,8906000000183,Knorr Soup Regular 45g,Same subcategory,39.2,67.08
8906000000432,Pril Dishwash Fresh 750ml,1,8906000000106,Vim Dishwash Mini 750ml,Same subcategory,48.5,82.15
8906000000432,Pril Dishwash Fresh 750ml,2,8906000000290,Pril Dishwash Mini 750ml,Same subcategory,81.5,70.85
8906000000432,Pril Dishwash Fresh 750ml,3,8906000000276,Vim Dishwash Premium 250g,Same subcategory,99.91,61.009
8906000000433,Kurkure Chips Regular 52g,1,8906000000413,Too Yumm Chips Family Pack 150g,Same subcategory,3.01,86.699
8906000000433,Kurkure Chips Regular 52g,2,8906000000424,Too Yumm Chips Classic 90g,Same subcategory,4.72,78.528
8906000000433,Kurkure Chips Regular 52g,3,8906000000465,Lay's Chips Regular 52g,Same subcategory,9.92,70.008
8906000000434,Pampers Baby Care Mini 200ml,1,8906000000219,MamyPoko Baby Care Original 100ml,Same subcategory,32.24,83.776
8906000000434,Pampers Baby Care Mini 200ml,2,8906000000327,Pampers Baby Care Family Pack 100ml,Same subcategory,75.15,71.485
8906000000434,Pampers Baby Care Mini 200ml,3,8906000000280,MamyPoko Baby Care Family Pack 200ml,Same subcategory,100.3,60.97
8906000000435,Ferrero Chocolates Family Pack 100g,1,8906000000447,Nestle Chocolates Premium 100g,Same subcategory,6.85,86.315
8906000000435,Ferrero Chocolates Family Pack 100g,2,8906000000459,Nestle Chocolates Mini 100g,Same subcategory,24.25,76.575
8906000000435,Ferrero Chocolates Family Pack 100g,3,8906000000203,Cadbury Chocolates Mini 50g,Same subcategory,-126.91,58.309
8906000000436,Sofy Sanitary Care Family Pack 30pc,1,8906000000152,Whisper Sanitary Care Original 30pc,Same subcategory,-18.25,85.175
8906000000436,Sofy Sanitary Care Family Pack 30pc,2,8906000000037,Sofy Sanitary Care Regular 30pc,Same subcategory,-31.25,75.875
8906000000436,Sofy Sanitary Care Family Pack 30pc,3,8906000000179,Stayfree Sanitary Care Family Pack 30pc,Same subcategory,-71.13,63.887
8906000000437,MTR Ready To Eat Classic 500g,1,8906000000479,Haldiram Ready To Eat Jumbo 500g,Same subcategory,0.0,87.0
8906000000437,MTR Ready To Eat Classic 500g,2,8906000000103,MTR Ready To Eat Value Pack 500g,Same subcategory,27.45,76.255
